age,education,hours-per-week,workclass_Public,workclass_Self-emp,marital-status_Single,race_Asian,race_Black,race_Hispanic,race_White,sex_Male,income_>50K
41,9,20,False,False,False,False,False,False,True,False,False
49,14,40,False,False,False,False,False,False,True,False,True
25,7,40,False,False,False,False,False,False,True,True,False
48,7,40,False,False,False,False,False,False,True,True,False
44,13,40,True,False,True,False,False,False,True,True,False
36,5,56,False,False,True,False,False,False,True,True,False
40,9,40,False,False,True,False,False,False,True,True,False
21,9,35,False,False,True,False,True,False,False,False,False
41,10,38,False,False,True,False,False,False,True,False,False
24,13,50,False,False,True,False,False,False,True,False,False
67,9,60,False,True,False,False,False,False,True,True,False
24,13,38,False,False,True,False,False,False,True,True,False
50,13,60,False,True,False,False,False,False,True,True,False
48,14,35,False,False,True,False,False,False,True,True,False
38,9,40,False,False,True,False,False,False,True,True,False
50,13,36,False,False,True,False,False,False,True,False,False
64,6,40,True,False,False,False,False,False,True,True,True
49,5,37,False,False,True,False,True,False,False,True,False
20,9,52,False,False,True,False,True,False,False,True,False
30,9,40,False,False,True,False,False,False,True,False,False
37,13,30,False,False,False,True,False,False,False,True,False
52,9,40,False,False,False,False,False,False,True,True,True
22,10,25,False,False,True,False,False,False,True,True,False
19,10,15,True,False,True,False,False,False,True,True,False
52,9,55,False,False,True,False,False,False,True,True,True
42,13,40,False,False,False,True,False,False,False,False,False
35,9,36,False,False,True,False,False,False,True,False,False
27,10,50,False,False,True,False,False,False,True,False,False
54,9,38,True,False,True,False,True,False,False,False,False
37,9,40,False,False,False,False,False,False,True,True,False
37,6,35,False,False,False,False,False,False,True,True,False
28,4,30,False,False,False,False,False,False,True,True,False
63,13,40,False,False,False,False,False,False,True,True,False
19,9,42,False,False,True,False,False,False,True,True,False
28,13,40,False,False,True,False,False,False,True,False,False
44,15,40,False,False,True,False,False,False,True,False,True
38,10,40,False,False,False,False,False,False,True,True,True
35,13,50,False,False,True,True,False,False,False,True,True
64,9,50,False,False,True,False,False,False,True,False,False
40,9,40,False,False,False,False,False,False,True,True,True
59,12,50,True,False,True,False,False,False,True,False,False
22,10,40,False,False,True,False,False,False,True,False,False
40,10,44,False,False,True,False,False,False,True,False,False
35,4,40,False,False,False,False,False,False,True,True,False
20,10,15,False,False,True,False,False,False,True,False,False
35,9,40,True,False,True,False,False,False,True,True,False
28,10,48,False,False,False,False,False,False,True,True,False
28,9,40,False,False,True,False,False,False,True,True,False
25,12,60,False,True,True,False,False,False,True,True,False
37,9,40,False,False,True,False,False,False,True,False,False
31,11,38,False,False,True,False,False,False,True,False,False
41,9,40,False,False,True,False,False,False,True,False,False
31,6,40,False,False,False,False,False,False,True,True,True
44,9,40,False,False,False,False,False,False,True,True,False
20,10,47,False,False,True,False,True,False,False,True,False
57,10,50,False,True,False,False,False,False,True,True,False
26,9,12,False,False,True,False,False,False,True,False,False
44,9,60,False,True,False,False,False,False,True,True,False
29,9,40,True,False,True,False,False,False,True,True,False
36,9,40,False,False,False,False,False,False,True,True,True
40,11,40,False,False,False,False,False,False,True,True,True
21,12,35,False,False,True,False,True,False,False,True,False
21,10,70,False,False,True,False,False,False,True,True,False
34,15,48,False,True,True,False,False,False,True,True,True
24,13,15,False,False,True,False,False,False,True,False,False
28,6,40,False,False,True,False,False,False,True,False,False
35,9,50,False,False,True,False,False,False,True,True,False
35,9,40,False,False,True,False,False,False,True,True,False
38,13,40,True,False,True,False,False,False,True,False,False
44,9,40,True,False,True,False,True,False,False,False,False
39,13,40,False,False,False,False,False,False,True,False,True
57,9,40,True,False,True,False,False,False,True,False,False
19,10,40,False,False,True,False,False,False,True,False,False
29,11,48,False,False,False,False,False,False,True,True,False
23,9,40,False,False,True,False,True,False,False,True,False
50,9,40,False,False,False,False,False,False,True,False,False
51,10,20,False,True,False,False,False,False,True,True,False
28,11,40,False,False,True,False,False,False,False,True,False
44,13,60,False,False,False,False,False,False,True,True,False
29,13,40,False,True,True,False,True,False,False,True,False
31,9,45,False,False,True,False,False,False,True,True,False
27,13,45,False,False,False,False,False,False,True,True,True
34,13,45,False,False,False,False,False,False,True,True,False
50,15,50,False,True,False,True,False,False,False,True,True
27,10,40,False,False,False,False,False,False,True,True,True
31,11,40,False,False,True,False,True,False,False,False,False
46,12,40,False,False,False,False,False,False,True,True,True
39,10,40,False,False,True,True,False,False,False,False,False
40,13,55,False,False,False,False,False,False,True,True,True
28,7,40,False,False,True,False,False,False,True,True,False
18,9,40,False,False,True,False,False,False,True,False,False
51,9,40,False,False,True,False,False,False,True,False,False
58,9,50,False,True,True,False,False,False,True,True,False
66,9,40,False,False,False,False,False,False,True,True,False
36,9,20,False,True,False,True,False,False,False,False,False
38,7,60,False,False,True,False,False,False,True,False,False
25,12,40,False,False,True,False,False,False,True,True,False
25,9,22,False,False,True,False,False,False,True,False,False
90,7,40,False,False,True,False,False,False,True,True,False
41,10,40,True,False,True,False,False,False,True,False,False
33,13,40,False,False,True,False,False,False,True,False,False
33,9,40,False,False,True,False,False,False,True,False,False
35,13,45,False,False,False,False,False,False,True,True,True
39,9,20,False,True,True,False,True,False,False,False,False
38,9,60,False,False,False,False,False,False,True,True,False
19,10,16,False,False,True,False,False,False,True,True,False
39,9,38,False,False,False,False,False,False,True,True,False
27,9,40,False,False,True,False,False,False,True,False,False
52,4,40,False,False,False,False,False,False,True,True,False
59,9,24,False,True,True,False,False,False,True,False,False
28,10,40,False,False,True,False,False,False,True,False,False
37,9,50,False,False,True,False,False,False,True,False,False
36,13,50,False,False,False,False,False,False,True,True,True
34,13,60,False,False,False,False,False,False,True,True,True
23,10,40,False,False,True,False,False,False,True,True,False
33,9,84,False,False,True,False,False,False,True,True,False
27,14,52,True,False,True,False,False,False,True,True,False
31,14,40,True,False,False,False,False,False,True,True,False
21,6,36,False,False,False,False,False,False,True,True,False
31,9,54,False,False,False,False,False,False,True,True,False
59,9,40,False,False,False,False,False,False,True,True,True
40,14,48,True,False,False,False,False,False,True,True,True
38,7,40,False,False,True,False,False,False,True,True,False
47,9,50,False,False,False,False,False,False,True,True,False
34,13,40,False,False,True,False,False,False,True,True,False
57,9,78,False,False,False,False,False,False,True,True,False
51,5,40,True,False,False,False,True,False,False,True,False
21,10,20,False,False,True,False,False,False,True,True,False
30,10,50,False,True,False,False,False,False,True,True,False
46,10,45,False,False,True,False,False,False,True,True,False
40,13,45,False,False,True,False,False,False,True,False,False
52,1,40,False,False,False,False,False,False,True,True,False
23,13,50,False,False,True,True,False,False,False,True,False
38,9,50,False,False,True,False,False,False,True,False,False
43,10,45,False,False,True,False,False,False,True,True,False
38,10,40,True,False,True,False,False,False,False,False,True
22,11,30,False,False,True,False,False,False,True,False,False
33,13,40,True,False,True,False,False,False,True,False,False
34,10,40,False,False,False,False,False,False,True,True,True
65,11,20,False,False,False,False,False,False,True,True,False
50,9,15,False,False,True,False,False,False,True,True,False
29,13,48,False,False,True,False,False,False,True,True,False
25,9,40,False,False,False,False,False,False,True,True,False
54,10,40,False,False,True,False,False,False,True,False,False
49,9,40,False,False,False,False,False,False,True,True,True
38,10,40,False,False,False,False,False,False,True,True,False
24,5,40,False,False,True,False,False,False,True,False,False
25,13,38,False,False,True,False,False,False,True,True,False
65,9,20,True,False,False,False,False,False,True,True,False
56,9,45,False,True,False,False,True,False,False,True,False
39,15,60,False,True,False,False,False,False,True,True,True
23,13,40,False,False,True,False,False,False,True,False,False
20,10,20,False,False,True,False,False,False,True,False,False
24,3,40,False,False,True,False,False,False,True,True,False
41,10,50,False,False,False,False,False,False,True,True,True
40,10,50,False,True,False,False,False,False,True,True,False
55,9,50,False,False,False,False,False,False,True,True,True
38,9,48,False,False,True,False,False,False,True,False,False
23,9,40,False,False,True,False,True,False,False,False,False
44,13,50,False,False,False,False,False,False,True,True,False
45,10,40,False,False,False,False,False,False,True,True,True
20,10,12,False,True,True,False,False,False,True,False,False
29,9,40,False,False,True,False,False,False,True,True,False
43,9,40,True,False,False,False,False,False,True,True,False
30,8,40,False,False,True,False,False,False,True,True,False
28,10,38,True,False,True,False,False,False,True,False,False
31,9,40,False,False,False,False,False,False,True,True,True
52,9,40,False,False,True,False,False,False,True,False,False
36,13,50,False,False,False,False,False,False,True,False,True
38,9,45,False,False,False,False,False,False,True,True,False
63,11,40,False,True,False,False,False,False,True,True,False
21,10,35,False,False,True,False,False,False,True,True,False
33,9,40,True,False,True,False,False,False,True,True,False
46,10,50,True,False,True,False,False,False,True,False,False
38,13,60,False,True,True,False,False,False,True,True,False
33,16,55,False,False,False,False,False,False,True,True,True
20,10,30,False,False,True,False,False,False,True,False,False
28,9,40,False,False,True,False,False,False,True,True,False
46,9,28,False,False,True,False,False,False,True,False,False
25,10,45,False,False,False,False,True,False,False,True,False
37,9,40,False,False,False,False,False,False,True,True,False
31,5,60,False,True,False,False,False,False,True,True,False
49,9,40,False,False,False,False,False,False,True,True,False
22,10,20,True,False,False,False,False,False,True,True,False
52,11,20,False,False,False,False,False,False,True,False,True
29,12,50,False,False,False,False,False,False,True,False,False
18,7,20,False,False,True,False,False,False,True,False,False
31,10,35,True,False,False,False,False,False,True,True,False
23,10,35,False,False,True,True,False,False,False,False,False
54,6,65,False,True,False,False,False,False,True,True,False
50,9,49,True,False,True,False,False,False,True,False,False
46,14,40,False,False,False,False,False,False,True,True,True
24,13,40,False,False,True,False,False,False,True,False,False
49,9,45,False,True,True,False,False,False,True,True,False
54,9,40,True,False,False,False,False,False,True,True,True
41,13,60,False,False,False,False,False,False,True,True,True
49,9,40,False,False,False,False,False,False,True,True,False
36,13,35,True,False,True,False,False,False,True,False,False
23,9,40,False,False,True,False,True,False,False,True,False
63,10,40,False,False,False,False,False,False,True,False,False
67,9,40,False,False,False,False,False,False,True,True,True
23,9,40,False,False,True,False,False,False,True,True,False
22,13,40,False,False,True,False,False,False,True,True,False
66,11,30,False,False,False,False,False,False,True,True,False
25,7,50,False,False,False,False,False,False,True,True,False
30,10,20,False,False,True,False,False,False,True,False,False
35,9,40,False,False,False,False,False,False,True,True,False
67,4,40,False,True,False,False,False,False,True,True,False
30,8,40,False,False,True,False,True,False,False,True,False
26,10,38,False,False,True,False,True,False,False,False,False
34,9,40,False,False,False,False,False,False,True,True,False
21,10,40,False,False,True,False,False,False,True,True,False
18,8,10,False,False,True,False,False,False,True,True,False
21,9,40,False,False,True,False,False,False,True,True,False
76,5,40,False,True,False,False,False,False,True,True,False
51,10,70,True,False,False,True,False,False,False,True,False
26,9,56,False,False,False,False,False,False,True,False,False
18,8,25,False,False,True,False,False,False,True,False,False
34,11,50,False,False,False,False,False,False,True,True,False
59,9,40,False,False,True,False,False,False,True,False,False
55,13,45,False,False,True,False,False,False,True,True,True
33,10,72,False,True,True,False,False,False,True,True,False
25,9,10,False,False,True,False,False,False,True,False,False
48,9,10,False,False,False,False,False,False,True,False,False
64,13,5,False,False,True,False,False,False,True,False,False
47,14,45,True,False,True,False,False,False,True,False,True
26,10,40,False,False,True,False,False,False,True,False,False
36,12,48,False,False,False,False,False,False,True,True,True
21,9,40,False,False,False,False,False,False,True,True,False
30,9,44,False,False,True,False,False,False,True,True,False
41,9,40,False,True,True,False,False,False,True,True,False
34,10,30,False,False,True,False,True,False,False,True,False
24,6,49,False,False,True,False,False,False,True,True,False
26,13,20,False,False,True,False,False,False,True,False,False
25,9,48,False,False,True,False,False,False,True,False,False
35,10,36,False,False,True,False,False,False,True,False,False
41,10,40,False,False,True,False,False,False,True,True,True
33,7,40,False,False,True,False,False,False,True,True,False
18,10,25,False,False,True,False,False,False,True,False,False
27,9,38,False,True,True,False,False,False,True,True,False
32,9,35,False,False,True,False,False,False,True,False,False
51,9,40,True,False,True,False,True,False,False,True,False
38,11,40,False,False,True,False,True,False,False,False,False
41,10,25,True,False,False,False,False,False,True,False,False
26,10,40,False,False,False,False,False,False,True,True,False
38,11,35,False,True,True,False,False,False,True,True,False
54,5,45,False,False,False,False,False,False,True,True,True
30,13,60,False,False,True,False,False,False,True,False,False
31,10,30,False,False,False,False,False,False,True,False,False
26,13,40,True,False,True,False,False,False,True,True,False
75,16,3,False,True,False,False,False,False,True,True,False
29,14,40,False,False,True,False,True,False,False,True,False
61,9,50,False,False,False,False,False,False,True,True,True
24,10,45,False,False,True,False,False,False,True,False,False
34,12,40,False,False,True,False,False,False,True,True,False
42,10,40,False,False,True,False,False,False,True,True,False
24,7,40,False,False,True,False,False,False,True,True,False
42,12,40,False,True,False,False,False,False,True,True,False
27,9,40,True,False,True,False,True,False,False,True,False
39,13,50,True,False,False,False,False,False,True,False,True
20,9,40,False,False,True,False,False,False,True,True,False
51,7,40,False,False,True,False,True,False,False,False,False
68,13,30,False,False,False,False,False,False,True,True,False
28,9,48,True,False,True,False,False,False,True,True,False
43,9,40,False,False,True,False,False,False,True,False,False
35,10,40,False,False,False,False,False,False,True,True,False
44,9,40,False,False,True,False,True,False,False,False,False
41,13,40,False,False,True,False,False,False,True,True,False
44,9,45,False,False,False,False,False,False,True,True,True
20,9,40,False,False,False,False,False,False,True,False,False
46,9,75,False,False,False,False,False,False,True,True,True
27,12,70,False,True,False,False,False,False,True,True,True
32,10,50,False,False,True,False,False,False,True,True,False
46,10,50,False,False,True,False,False,False,True,True,False
26,9,24,False,False,True,False,False,False,True,True,False
20,10,40,False,False,True,True,False,False,False,False,False
36,9,40,False,False,False,False,False,False,True,False,False
49,13,40,False,False,False,False,False,False,True,True,True
32,9,55,False,False,False,False,False,False,True,True,True
32,13,50,False,False,False,False,False,False,True,True,True
49,13,40,False,False,False,False,False,False,True,True,True
36,9,45,False,False,True,False,False,False,True,True,False
22,10,25,False,False,True,False,False,False,True,True,False
52,9,40,True,False,True,False,False,False,True,False,False
42,9,50,False,False,False,False,False,False,True,True,True
72,9,16,False,False,False,False,False,False,True,False,False
30,13,40,True,False,True,False,False,False,True,False,False
44,10,40,False,False,False,False,False,False,True,True,False
23,13,45,False,False,True,False,False,False,True,False,False
22,10,20,False,False,True,False,False,False,True,True,False
59,13,60,False,False,True,False,False,False,True,True,False
46,9,40,False,False,True,False,False,False,True,False,False
30,11,40,False,False,False,False,False,False,True,True,False
64,4,30,True,False,False,False,False,False,True,False,False
31,10,40,False,False,False,False,True,False,False,False,False
64,9,20,False,False,False,False,False,False,True,True,False
45,9,40,False,False,True,False,False,False,True,False,False
59,9,40,False,False,False,False,False,False,True,True,True
32,9,40,False,False,True,False,True,False,False,False,False
43,13,40,False,False,False,False,False,False,False,True,False
23,10,45,False,False,True,False,False,False,True,True,False
49,9,40,False,True,False,False,False,False,True,True,False
32,8,40,False,False,False,False,False,False,True,True,False
49,11,40,False,False,True,False,False,False,True,False,False
33,10,40,False,False,True,False,False,False,True,True,False
28,15,85,False,False,True,False,False,False,True,False,False
47,9,40,False,False,False,False,True,False,False,True,False
41,9,40,False,False,True,False,False,False,True,True,False
34,14,40,True,False,False,False,False,False,True,True,True
25,9,35,False,False,True,False,False,False,True,False,False
21,10,15,False,False,True,False,False,False,True,False,False
25,9,30,False,False,True,False,False,False,True,True,False
46,5,40,False,False,False,False,False,False,True,True,False
37,2,40,False,False,False,True,False,False,False,True,False
41,10,56,False,False,False,False,False,False,True,True,True
44,9,50,False,False,True,False,False,False,True,True,False
30,9,40,False,False,False,False,False,False,True,True,True
54,10,40,False,False,False,False,False,False,True,True,False
38,9,99,False,True,False,False,False,False,True,True,False
21,10,25,False,False,True,False,False,False,True,False,False
35,14,40,False,True,False,False,False,False,True,True,True
35,15,80,False,False,False,False,False,False,True,True,True
19,10,20,False,False,True,False,False,False,True,True,False
48,9,40,False,False,True,False,False,False,True,False,False
65,10,35,False,True,False,False,False,False,True,False,False
40,13,35,False,False,True,False,True,False,False,True,False
26,9,40,False,False,True,False,False,False,True,False,False
45,10,40,False,False,False,False,False,False,True,True,False
26,10,40,False,False,True,False,False,False,True,True,False
32,9,40,False,False,False,False,False,False,True,True,False
35,13,50,False,False,True,False,False,False,True,True,True
22,10,48,False,True,True,False,False,False,True,True,False
37,11,38,False,False,True,False,False,False,True,False,False
25,13,40,False,False,True,False,False,False,True,True,False
64,2,53,False,False,False,False,False,False,True,True,False
46,11,48,False,False,False,False,False,False,True,True,True
30,9,27,False,False,True,False,False,False,True,True,False
63,12,40,False,False,True,False,False,False,True,True,True
51,9,40,True,False,False,False,False,False,True,True,True
68,4,16,False,True,False,False,False,False,True,True,False
36,16,50,False,False,False,False,False,False,True,True,False
28,10,50,False,True,True,False,False,False,True,True,False
41,10,40,True,False,False,False,False,False,True,True,False
47,10,40,False,False,False,False,False,False,True,True,False
22,10,30,False,False,True,False,True,False,False,False,False
34,15,40,False,True,False,False,False,False,True,True,True
46,13,40,True,False,False,False,False,False,True,True,True
28,10,40,False,False,False,False,False,False,True,False,False
36,9,52,False,False,False,False,False,False,True,True,True
18,10,20,False,False,True,False,False,False,True,False,False
33,14,50,True,False,False,False,False,False,True,True,True
51,9,60,False,False,False,False,False,False,True,True,True
56,9,35,False,True,False,False,False,False,True,True,False
54,9,40,False,False,True,False,False,False,True,False,False
29,9,40,False,False,True,False,True,False,False,False,False
40,10,84,False,False,True,False,False,False,False,False,False
53,14,65,False,False,False,False,False,False,True,True,True
22,9,35,False,False,True,False,False,False,True,True,False
33,9,40,False,False,False,False,False,False,True,True,True
28,9,50,False,False,True,False,False,False,True,True,False
38,10,12,False,False,False,False,False,False,True,False,False
53,16,60,True,False,False,False,False,False,True,True,True
37,6,50,False,False,False,False,False,False,True,True,False
38,10,40,True,False,True,False,False,False,True,True,False
22,9,40,False,False,True,False,False,False,True,True,False
40,12,40,True,False,True,False,False,False,True,False,False
22,13,40,False,False,True,False,False,False,True,False,True
21,10,40,False,False,True,False,False,False,True,True,False
25,12,40,False,False,False,False,True,False,False,True,False
20,10,40,False,False,True,False,False,False,True,False,False
43,9,40,True,False,False,False,False,False,True,True,False
29,11,50,False,False,True,False,False,False,True,False,False
32,13,40,False,False,False,False,False,False,True,True,True
42,14,50,False,False,False,False,False,False,True,True,True
33,9,40,False,False,False,True,False,False,False,True,False
27,10,40,False,False,False,False,False,False,True,False,True
29,10,38,False,False,False,False,False,False,True,True,False
29,9,40,False,False,False,False,False,False,True,True,False
20,10,20,False,False,True,False,False,False,True,False,False
35,6,40,False,False,True,False,False,False,True,True,False
31,13,50,False,True,False,False,False,False,True,True,True
33,9,50,False,False,True,False,False,False,True,True,False
67,10,40,False,False,False,False,False,False,True,True,False
46,10,10,False,False,False,False,False,False,True,True,False
38,5,40,False,False,False,False,False,False,True,False,True
17,7,20,True,False,True,False,False,False,True,True,False
35,13,70,False,False,False,False,False,False,True,True,True
48,13,40,False,True,False,False,True,False,False,True,True
49,9,40,False,False,True,False,True,False,False,False,False
20,10,40,False,False,True,False,False,False,True,False,False
27,9,46,False,False,False,False,False,False,True,True,False
64,10,20,False,False,False,False,False,False,True,True,False
53,10,40,True,False,True,False,True,False,False,True,False
52,9,40,False,False,True,False,False,False,True,False,False
29,9,55,False,False,False,False,False,False,True,True,False
32,9,40,False,True,False,False,False,False,True,True,True
48,13,20,False,True,False,False,False,False,True,False,True
30,10,40,False,False,True,False,False,False,True,True,False
34,9,20,False,False,False,False,False,False,True,True,False
39,9,50,False,False,True,False,False,False,True,True,False
28,7,40,False,False,True,False,False,False,True,True,False
17,8,10,False,False,True,False,False,False,True,False,False
54,13,50,False,False,True,False,False,False,True,False,False
24,10,40,False,False,True,False,False,False,True,True,False
25,9,40,False,False,True,False,False,False,True,False,False
25,7,12,False,False,True,False,False,False,True,False,False
48,10,40,True,False,False,False,False,False,True,False,True
24,13,40,False,False,True,False,False,False,True,False,False
31,10,50,False,False,False,True,False,False,False,True,False
47,10,40,False,False,False,False,False,False,True,True,True
45,13,40,False,False,False,False,False,False,True,True,True
19,10,25,False,False,True,False,False,False,True,False,False
52,10,50,False,True,False,False,False,False,True,True,True
52,9,40,False,False,False,False,False,False,True,True,False
60,9,28,False,False,False,False,False,False,True,True,False
43,14,50,False,False,False,False,False,False,True,True,True
24,12,30,False,False,True,False,False,False,True,False,False
51,9,40,False,False,True,False,False,False,True,False,False
38,5,40,False,True,True,False,False,False,True,True,False
21,10,10,False,False,True,False,False,False,True,False,False
40,9,50,False,True,False,False,False,False,True,True,True
54,10,40,False,False,False,False,False,False,True,False,False
35,13,50,False,False,True,False,False,False,True,True,False
38,7,40,False,False,True,False,True,False,False,True,False
53,9,40,False,False,False,False,False,False,True,True,True
35,9,40,False,False,True,False,True,False,False,True,False
43,10,42,False,True,True,False,False,False,True,False,False
29,13,40,False,False,False,False,False,False,True,True,False
29,9,65,False,False,False,False,False,False,False,True,False
27,9,40,False,False,True,False,False,False,True,False,False
58,13,40,False,False,False,False,False,False,True,True,False
64,9,18,False,False,False,False,False,False,True,True,False
53,9,32,False,False,False,False,True,False,False,False,False
21,9,30,False,False,True,False,False,False,True,False,False
40,12,30,False,True,True,False,False,False,True,True,False
52,16,40,True,False,False,False,False,False,True,True,True
38,11,50,False,False,True,False,False,False,True,True,False
39,9,40,False,False,False,False,False,False,True,True,False
68,16,55,False,False,False,False,False,False,True,True,True
24,9,38,False,False,True,False,False,False,True,True,False
38,15,50,False,True,False,False,False,False,True,True,True
43,15,99,False,True,False,False,True,False,False,True,True
38,13,70,False,False,True,False,False,False,True,False,False
45,9,40,False,False,False,False,False,False,True,True,True
18,7,55,False,False,True,False,False,False,True,True,False
57,14,50,True,False,False,False,False,False,True,True,True
49,9,35,False,False,True,False,True,False,False,False,False
25,10,40,False,False,True,False,False,False,True,False,False
52,10,40,True,False,True,False,False,False,True,True,False
56,6,56,False,False,True,False,False,False,True,True,False
26,10,48,False,True,True,False,False,False,True,True,False
19,9,40,False,False,True,False,False,False,True,False,False
25,13,40,False,True,True,True,False,False,False,False,False
25,9,30,False,False,False,False,False,False,True,False,False
21,9,45,False,False,True,False,False,False,True,True,False
48,4,40,False,True,False,False,False,False,True,True,False
33,14,60,True,False,False,False,False,False,True,True,False
31,9,40,True,False,True,False,False,True,False,True,False
26,9,65,False,True,True,False,False,False,True,True,False
37,13,38,True,False,True,False,False,False,True,True,False
20,10,20,False,False,True,False,False,False,True,True,False
28,10,60,False,False,False,False,False,True,False,True,False
49,9,20,False,False,False,False,False,False,True,False,False
49,14,40,False,False,False,False,False,False,True,True,True
51,10,40,False,False,False,False,False,False,True,False,True
40,10,40,False,False,False,False,False,False,True,True,False
24,11,40,False,False,True,False,False,False,True,False,False
18,8,24,False,False,True,False,False,False,True,True,False
41,6,40,False,False,False,False,True,False,False,True,True
46,9,40,False,False,False,False,False,False,True,True,True
46,9,40,False,False,False,False,False,False,True,False,False
64,6,40,False,False,False,False,False,False,True,True,True
50,15,40,False,True,False,False,False,False,True,True,True
53,14,36,True,False,False,False,False,False,True,True,True
21,9,40,False,False,True,False,False,False,True,True,False
22,10,25,True,False,False,False,False,False,True,True,False
37,13,45,False,False,True,False,False,False,True,False,True
39,15,55,True,False,True,False,False,False,True,True,True
30,13,40,False,False,False,True,False,False,False,True,False
25,13,40,False,False,True,False,False,False,True,True,False
26,10,40,False,False,True,False,True,False,False,False,False
43,13,50,False,False,True,False,False,False,True,True,False
59,9,60,False,False,False,False,False,False,True,False,False
27,9,40,False,False,False,False,False,False,True,False,False
55,6,40,False,False,False,False,True,False,False,True,True
20,10,12,False,False,True,False,False,False,True,True,False
25,11,36,False,False,True,False,False,False,True,False,False
28,12,40,False,False,True,False,False,False,True,True,False
29,13,50,False,False,True,False,False,False,True,True,False
60,7,40,False,False,False,False,False,False,True,True,True
37,13,50,True,False,False,False,False,False,True,False,True
25,7,40,False,False,True,False,False,False,True,False,False
27,10,60,False,False,False,False,False,False,True,True,False
50,13,40,True,False,False,False,False,False,True,True,True
41,10,70,False,True,False,False,False,False,True,True,False
46,4,47,False,False,False,False,False,False,True,True,False
35,11,40,False,False,True,False,True,False,False,False,False
40,9,40,False,False,True,False,True,False,False,True,False
49,13,40,False,False,False,False,False,False,True,True,True
29,13,50,False,False,True,False,False,False,True,False,False
43,13,40,True,False,True,False,False,False,True,False,False
39,12,60,False,False,True,False,True,False,False,True,False
35,9,60,False,False,True,False,False,False,True,True,False
52,10,40,False,False,False,False,False,False,True,True,False
25,10,40,False,False,True,False,True,False,False,True,False
20,9,30,False,True,True,False,False,False,True,False,False
46,10,10,False,False,True,False,False,False,True,False,False
24,13,40,False,False,True,False,False,False,True,True,False
29,13,30,False,False,False,True,False,False,False,True,False
21,10,40,False,False,True,False,False,False,True,True,False
37,13,50,True,False,True,False,False,False,True,False,False
43,9,40,True,False,True,False,False,False,True,True,False
19,9,26,False,False,True,False,False,False,True,False,False
47,9,45,False,False,False,False,False,False,True,True,False
61,9,45,False,False,False,False,False,False,True,True,True
35,9,60,False,False,False,False,False,False,True,True,False
60,6,40,False,False,False,False,True,False,False,True,False
27,10,40,False,False,True,False,False,False,True,False,False
57,13,35,True,False,False,True,False,False,False,True,False
56,2,40,False,False,False,False,False,False,True,True,False
27,9,40,False,False,True,False,False,False,True,False,False
47,4,35,False,False,False,False,True,False,False,False,False
19,9,30,False,False,True,False,False,False,True,True,False
28,8,30,False,True,True,False,False,False,True,False,False
43,6,40,False,False,False,False,False,False,True,True,False
63,10,35,True,False,True,False,False,False,True,False,False
25,9,40,False,False,True,True,False,False,False,False,False
35,9,40,False,True,True,False,False,False,True,True,True
20,9,40,False,False,True,False,False,False,True,False,False
48,6,70,False,False,False,False,False,False,True,True,False
30,13,40,True,False,True,False,True,False,False,False,False
31,13,40,False,False,False,False,False,False,True,True,True
20,9,24,False,False,True,True,False,False,False,False,False
57,14,50,True,False,False,False,False,False,True,True,True
41,11,44,False,False,False,False,False,False,True,False,True
33,9,40,False,False,True,False,False,False,True,False,False
27,11,40,False,False,False,False,False,False,True,True,False
34,9,60,False,False,False,False,False,False,True,True,True
22,6,30,False,False,True,False,False,False,True,True,False
50,12,40,False,False,False,False,True,False,False,False,True
40,13,45,False,True,False,False,False,False,True,True,True
37,9,51,False,False,False,False,False,False,True,True,False
53,14,55,False,False,False,False,False,False,True,True,True
38,10,40,False,True,False,False,False,False,True,True,True
38,9,40,True,False,True,False,False,False,True,True,False
51,9,40,False,False,False,False,True,False,False,True,False
18,10,16,False,False,True,False,False,False,True,True,False
41,7,40,False,False,False,False,False,False,True,True,True
33,9,40,False,False,True,False,False,False,True,False,False
33,13,40,False,False,True,False,False,False,True,False,False
67,10,40,True,False,False,False,False,False,True,True,False
47,9,50,False,True,False,False,False,False,True,True,True
24,10,40,False,False,True,False,False,False,True,True,False
32,4,40,True,False,False,False,False,False,True,True,False
29,9,40,False,False,True,False,False,False,True,False,False
25,11,45,False,False,True,False,False,False,True,True,False
33,10,40,False,False,True,False,False,False,True,False,False
55,13,40,False,False,False,False,False,False,True,True,False
31,10,40,False,False,False,False,False,False,True,True,True
32,14,50,True,False,False,False,False,False,True,True,False
18,9,3,False,False,True,False,False,False,True,True,False
36,9,50,False,False,True,False,False,False,True,False,False
58,9,27,False,False,False,False,False,False,True,False,False
34,14,50,False,False,False,False,False,False,True,True,True
38,7,40,False,False,True,False,False,False,True,True,False
21,9,40,False,False,True,False,True,False,False,False,False
36,9,50,False,True,True,False,False,False,True,True,False
37,13,40,False,False,False,False,True,False,False,False,True
43,9,21,False,False,False,False,True,False,False,False,False
52,13,40,True,False,False,False,False,False,True,True,False
48,11,40,False,False,True,False,False,False,True,False,False
43,10,38,False,False,True,False,False,False,True,False,False
22,9,40,False,False,True,False,False,False,True,True,False
57,3,40,False,False,True,False,False,False,True,True,False
37,12,40,False,False,True,False,False,False,True,False,False
39,10,38,False,False,True,True,False,False,False,False,False
54,10,40,False,False,False,False,False,False,True,True,True
27,12,40,False,False,True,False,False,False,True,True,False
21,9,35,False,False,True,False,False,False,True,False,False
38,10,38,False,False,True,False,False,False,True,False,False
